folder,file_path,text,status,source
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CopfJciuP5s,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CopfJciuP5s\2023-02-14_15-42-16_UTC_6.jpg,"* Quando não estiver bem, não dê
bola para os seus pensamentos
* Apoie os seus melhores amigos
* Crie hábitos que te validam
* Não force a barra
* Peça ajuda

(Gmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CopfJciuP5s,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CopfJciuP5s\2023-02-14_15-42-16_UTC_7.jpg,"Faltou alguma?
Comenta embaixo.
Conhece alguém precisa ler isso?
Dá um like e compartilha.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ\2023-03-17_23-48-33_UTC_1.jpg,"Você não precisa dar satisfação
decididas em te dizer que a sua visão
e os seus objetivos estão errados
Uma conversa de trinta minutos se
defendendo são trinta minutos que se
perde para se aproximar do objetivo
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ\2023-03-17_23-48-33_UTC_2.jpg,"Você não precisa dar satisfação dos
seus sonhos à ninguém.

Algumas pessoas sempre estarão
decididas em te dizer que a sua visão
e os seus objetivos estão errados.
Aprecie e reconheça os seus críticos,
mas pensa sobre o tempo precioso
que você dedica à eles.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ\2023-03-17_23-48-33_UTC_3.jpg,"Uma conversa de trinta minutos se
defendendo são trinta minutos que você
perde para se aproximar do objetivo.
Busque a opinião apenas de quem tá
experimentando e botando a cara.

Se a pessoa não faz nada e só julga,
agradeça e siga em frente.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ\2023-03-17_23-48-33_UTC_4.jpg,"Não dê bola para o que te suga.
Você pode curtir com essa pessoa.
Você pode sair com ela.

Mas se você não perguntou e ela não
é uma especialista, provavelmente

a crítica é apenas um ruído.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cp6LcOLuSsQ\2023-03-17_23-48-33_UTC_5.jpg,"Espero que esse texto te ajude.
Conhece alguém que precisa ler isso?
Dá um like, comenta e compartilha.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpgGwIQOKnA,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpgGwIQOKnA\2023-03-07_20-57-42_UTC.jpg,")
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpoBMP_LB4K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CpoBMP_LB4K\2023-03-10_22-36-35_UTC.jpg,"| m
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq06w_nNDEG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq06w_nNDEG\2023-04-09_19-22-55_UTC.jpg,"h E “A e RUM y
À N AN É De nu NE | IR
(4 J Not ARES F ho
“md? O RR
A "" - “RR
a | « .
PM (ZA:
A : À : ;
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH\2023-04-10_14-38-53_UTC_1.jpg,"Não temos controle sobre a nossa

origem, mas podemos tentar criar

o nosso destino

O que te faz diferente, te faz especial

Viva e celebre todas as tuas versões
(Empizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH\2023-04-10_14-38-53_UTC_2.jpg,"Desde que nascemos, estamos imbuídos de

uma força criativa, e cada um de nós carrega

uma história única e uma narrativa pessoal

que está em constante evolução.

Desde cedo, temos a capacidade inata de

nos expressar através da escrita, fala,

pintura, etc.

À medida que envelhecemos, as histórias

que contamos a nós e aos outros mudam.
Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH\2023-04-10_14-38-53_UTC_3.jpg,"O que pode ter sido uma fonte de dor ou
mágoa no passado pode se tornar um conto
de crescimento, resiliência e triunfo no
futuro.
No entanto e com muita frequência, nos
permitimos ser silenciados ao longo da vida.
Mas imagine um mundo onde todos abraçam
a sua história única e se expressam sem
medo.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH\2023-04-10_14-38-53_UTC_4.jpg,"Um mundo em que celebramos as nossas
diferenças e nos divertimos com a beleza de
Então, por que tantas pessoas desistem da
faísca criativa que uma vez queimou tão
intensamente dentro de seus corações?
A solução está na disposição de recuperar
esse espírito criativo, de nutri-lo e permiti-lo
que nos guie nos altos e baixos da vida.
Empizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH\2023-04-10_14-38-53_UTC_5.jpg,"Somos todos um universo em expansão.

Não temos controle sobre a nossa origem,

mas podemos tentar criar o nosso destino.

O que te faz diferente, te faz especial.

Viva e celebre todas as tuas versões.
Empizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cq2_nQ3uGoH\2023-04-10_14-38-53_UTC_6.jpg,"Espero que esse texto te ajude.

Conhece alguém que precisa ler isso?

Dá um like, comenta e compartilha.
Empizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_1.jpg,"À coragem e o amor podem mudar a
sua vida de salário em salário para
uma de aventura em aventura
Até porque o que te faz ser diferente
é o que te faz ser especial
Só você tem o poder de criar uma
vida que realmente ama

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_2.jpg,"Viver de salário em salário pode ser um
estilo de vida estressante e insatisfatório.
Mas não precisa ser assim.
A coragem e o amor podem mudar a sua
vida para uma de aventura em aventura.
Num primeiro momento, a coragem serve
como força motriz para dar o primeiro
passo.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_3.jpg,"Pois uma vida de significância exige:

* assumir riscos

* Sair da zona de conforto

« testar coisas novas

Para ser autêntico, você precisa assumir a
responsabilidade pelas suas escolhas

e abraçar mudanças.

Nesse processo, apenas coragem não é
suficiente.

O amor entra como peça chave.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_4.jpg,"O amor não é apenas um sentimento.

É uma combinação de cuidado,
compromisso, responsabilidade,
conhecimento, respeito e confiança.
Você precisa amar a si mesmo para
verdadeiramente amar o outro.

Você também precisa abraçar os

seus erros e as suas falhas.

Até porque são as suas diferenças que te
fazem especial.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_5.jpg,"Assim, você consegue dar e receber
carinho e abre a possibilidade de

uma vida mais profunda.

Outro componente fundamental nessa
transição é o desapego.

É preciso desprender do:

* resultado

* achismo

julgamento

* Suposição
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_6.jpg,"É sobre focar no que você quer.

Abra mão de qualquer expectativa e
encontre o que te faz feliz.

Mesmo que o caminho seja diferente do
que os outros esperam de você.

Vale Lembrar, você não precisa se sentir
sozinho.

Gaste tempo e dê atenção para quem
te ama e compartilha o que está
acontecendo contigo.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_7.jpg,"Por quê?

Porque só você vive a sua vida.

Só você sabe o que te faz bem.

Com o coração cheio de amor e coragem
apenas comece.

Deixe de lado uma imagem de perfeição auto
imposta e confia que as oportunidades certas
virão como frutos da sua experimentação.

Só você tem o poder de criar uma vida

que realmente ama.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CqQ9e3lvY_K\2023-03-26_20-09-07_UTC_8.jpg,"Espero que esse texto te ajude.
Gostou?
Dropa um like e favorita.
Conhece algum amigo que precisa
ler isso?
Encaminhe esse post.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cr4EKQ3OeYM,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cr4EKQ3OeYM\2023-05-05_21-12-56_UTC.jpg,": |
” E
| ( Í
EN A 4! |
Ei ty >
|) RSA TR
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CrjWUtStbsF,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CrjWUtStbsF\2023-04-27_20-09-01_UTC.jpg,"ou desconectado
À mm vil!
Ar
Ê 1]
E= jar =
b 1 a ,
4 5 so
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CroqVmCtlzL,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CroqVmCtlzL\2023-04-29_21-42-47_UTC.jpg,"s SE Pat
, ad !
- EM um 3 E!
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU\2023-04-30_19-02-31_UTC_1.jpg,"Só porque não funcionou, não
significa que foi a escolha errada
Se uma aposta não deu certo,
seja gentil e se perdoe
Cada decisão que você toma é
baseada em probabilidades,
não em certezas

(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU\2023-04-30_19-02-31_UTC_2.jpg,"Só porque não funcionou, não
significa que foi a escolha errada.
O insucesso pode ser desanimador.
Especialmente quando lutamos
muito para algo que não saiu do jeito
que queríamos.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU\2023-04-30_19-02-31_UTC_3.jpg,"Mas aqui está a visão chave,
cometer erros faz parte da vida.
É assim que aprendemos, nos
reinventamos e crescemos.
Se uma aposta não deu certo,
seja gentile se perdoe.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU\2023-04-30_19-02-31_UTC_4.jpg,"Concentre-se no aprendizado
e em como você pode
aplicá-lo no futuro.
Cada decisão que você toma
é baseada em probabilidades,
não em certezas.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU\2023-04-30_19-02-31_UTC_5.jpg,"Encontre um ambiente onde as
probabilidades te favoreçam e
continue experimentando.
Você só precisa de um sim
para mudar a vida.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Crq9ryGOpnU\2023-04-30_19-02-31_UTC_6.jpg,"Espero que esse texto te ajude.
Gostou?
Dropa um like e favorita.
Conhece algum amigo que precisa
ler isso?
Encaminhe esse post.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_1.jpg,"x x RE7 pipa a ES RN] Em fi
Ber, - à há ' a gi 1 as Mb
<A E SS pq Rd,
UE K = - ” º N Es - cod =.
- as / Ph pm

Í EA ARA
4 Al u WA / Ro
EN U
RNA

E
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_10.jpg,"q
t
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_2.jpg,"A i Et to A Y | , . y
e ERA E ss
e Term”
: FA, RR Sie + Dica | qa bass prusão 7, .
eae e | ERR EVA
z d 1
= -3 '
Ur 4 Ro
E . i Bs W E
à a
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_3.jpg,"RR pa RO E po Ra a ã
eo À CM E
e (| Doses RigRaS.
“RNvÕO E DMA Es
E ao 4 | uEaio
ri , a x sy E Es E
Ae n e q EN Tic.
PEA DANE Ea N |
Pd) RB IN e ” & «NE e
| a ds to E
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_4.jpg,,Não encontrado,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_5.jpg,"] E, a
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_6.jpg,"WE isa
NE > VER
SM dO
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_7.jpg,"| h/
|
|
q

o e
O pipas RS oo Se a
calado [ERA as ea Ss:
E. ON o RU
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_8.jpg,"RE ST N AOS iF H | A) Le
poa is CRE RA. | dee
/ E À EEE = r — | tva Vh |
) z ó ==
ER lean eETecenenee = sa )
| a e Dm em =
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cs7G7tQuJYP\2023-05-31_22-02-35_UTC_9.jpg,"E y ÇA (E)
Tim Ae 4 p=

= A « o

Es Ê
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Csg07TUvd5K,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Csg07TUvd5K\2023-05-21_17-22-59_UTC.jpg,"- Or Á y
o ERES / so
A AS E) j is BF, | PRI
“MM la . so (A a . Re) | RS
ea RSA VMB O A E? Res
at A
EN q
NA:
D/ f
NÃ E Y
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CsMzPrmuVBH,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CsMzPrmuVBH\2023-05-13_22-29-52_UTC.jpg,"e | 8 E pia
|
N
A — N
]
| f + Ea pj
Nr: AR a JA |
á E.
ms; A ) MI Vi DNA AN ANN
Ha DEM CM Ny TIM
H A it CA Hi 7 HI | Hm | ir | NUA
di RR
Wai, lh A dA
RR e ARM
HFE mm 7 RR)
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CtWnWwBLEZd,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CtWnWwBLEZd\2023-06-11_14-29-46_UTC.jpg,"Vulnerabilidade
Em
o.
Disp
E md Ea. à
= |
a
ns q o
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cu2561nsDQ5,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cu2561nsDQ5\2023-07-19_00-00-57_UTC.jpg,"dali l
VAN
2 fatos importantes .
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CuzMJpBu5lU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CuzMJpBu5lU\2023-07-17_13-17-02_UTC_1.jpg,"Observar o que está ao nosso redor por
um viés passageiro nos ajuda a lidar
melhor com os desafios
Aqueles que são capazes de se ajustar
e aceitar mudanças constantes têm
mais sucesso
Avida é fluxo

(Ompizzato -
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CuzMJpBu5lU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CuzMJpBu5lU\2023-07-17_13-17-02_UTC_2.jpg,"O texto está na legenda.
Gostou?
Dá um like e favorita.
Conhece alguém que precisa ler?
Encaminha o post.
(Qmpizzato -
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CvIw20jxTzU,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CvIw20jxTzU\2023-07-25_22-21-50_UTC.jpg,"e

Marcelo A. Pizzato Dantas
Diretor na LAVCA
Muitas vezes, sentimos vergonha do nosso sotaque e de dizer
de onde somos. Mas, com o tempo, vamos abraçando nossa
identidade e isso é o que nos torna especiais. A minha carreira
acelerou muito quando me assumi como Líder latino.”

000 ao

The Association for Private Capital
+ Investment in Latin America
ab=! the jobs
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CvTO6CvJ4SX,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CvTO6CvJ4SX\2023-07-29_23-59-09_UTC.jpg,"Processo de Cura
| “a o ]
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwBbQhsMM1b,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwBbQhsMM1b\2023-08-16_22-36-37_UTC.jpg,"As únicas perguntas de pai para filho
o | e Jo
| sy
)
k , k q á
$ W
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh\2023-08-25_17-15-29_UTC_1.jpg,"Criar seres humanos poderosos vai

além de apenas aconselhar

Trata-se de demonstrar valores por

meio de ações

Os filhos seguirão nossos exemplos

mais do que nossos ensinamentos
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh\2023-08-25_17-15-29_UTC_2.jpg,"Criar seres humanos poderosos vai
além de apenas aconselhar; trata-se de
demonstrar valores por meio de ações.
Como pais, temos a responsabilidade
de sermos modelos, à medida que
nossos filhos absorvem nossos
comportamentos.

Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CwYCcNMu-Eh\2023-08-25_17-15-29_UTC_3.jpg,"Lembre-se de que eles seguirão

nossos exemplos mais do que

nossos ensinamentos.

Ao tratarmos todos com dignidade

e respeito, nutrimos a importância

da empatia e bondade nos filhos.
Qmpizzato
",Extraído,Imagem
